cell_type cell_id component component_id X Y Z inner_radius outer_radius
axon 4 axon 0 40.3208 14.7654 46.6289 2.43924 2.43924
axon 4 axon 0 40.3308 14.8282 47.2381 2.43556 2.43556
axon 4 axon 0 40.3407 14.8907 47.8437 2.42301 2.42301
axon 4 axon 0 40.3506 14.9532 48.4493 2.41046 2.41046
axon 4 axon 0 40.3605 15.0156 49.0549 2.39792 2.39792
axon 4 axon 0 40.3704 15.0781 49.6605 2.38537 2.38537
axon 5 axon 0 21.8997 27.796 0 2.44862 2.44862
axon 5 axon 0 21.8997 27.796 0.556505 2.44669 2.44669
axon 5 axon 0 21.8997 27.796 1.11301 2.44476 2.44476
axon 5 axon 0 21.8997 27.796 1.66952 2.44282 2.44282
axon 5 axon 0 21.8997 27.796 2.22602 2.44089 2.44089
axon 5 axon 0 21.8997 27.796 2.79026 2.45133 2.45133
axon 5 axon 0 21.8997 27.796 3.35451 2.46178 2.46178
axon 5 axon 0 21.8997 27.796 3.91875 2.47222 2.47222
axon 5 axon 0 21.8997 27.796 4.48299 2.48267 2.48267
axon 5 axon 0 21.8997 27.796 5.04723 2.46746 2.46746
axon 5 axon 0 21.8997 27.796 5.61147 2.45226 2.45226
axon 5 axon 0 21.8997 27.796 6.17572 2.43705 2.43705
axon 5 axon 0 21.8997 27.796 6.73996 2.42185 2.42185
axon 5 axon 0 21.8997 27.796 7.29038 2.4107 2.4107
axon 5 axon 0 21.8997 27.796 7.8408 2.39955 2.39955
axon 5 axon 0 21.8997 27.796 8.39122 2.38841 2.38841
axon 5 axon 0 21.8997 27.796 8.94164 2.37726 2.37726
axon 5 axon 0 21.8997 27.796 9.50798 2.40592 2.40592
axon 5 axon 0 21.8997 27.796 10.0743 2.43458 2.43458
axon 5 axon 0 21.8997 27.796 10.6407 2.46324 2.46324
axon 5 axon 0 21.8997 27.796 11.207 2.4919 2.4919
axon 5 axon 0 21.8997 27.796 11.7817 2.50105 2.50105
axon 5 axon 0 21.8997 27.796 12.3563 2.51019 2.51019
axon 5 axon 0 21.8997 27.796 12.931 2.51934 2.51934
axon 5 axon 0 21.8997 27.796 13.5056 2.52848 2.52848
axon 5 axon 0 21.8997 27.796 14.0803 2.50916 2.50916
axon 5 axon 0 21.8997 27.796 14.6549 2.48984 2.48984
axon 5 axon 0 21.8997 27.796 15.2296 2.47052 2.47052
axon 5 axon 0 21.8997 27.796 15.8042 2.4512 2.4512
axon 5 axon 0 21.9037 27.8164 16.3609 2.44062 2.44062
axon 5 axon 0 21.9078 27.8368 16.9176 2.43005 2.43005
axon 5 axon 0 21.9119 27.8572 17.4743 2.41947 2.41947
axon 5 axon 0 21.9159 27.8776 18.0311 2.40889 2.40889
axon 5 axon 0 21.9199 27.8977 18.5781 2.4021 2.4021
axon 5 axon 0 21.9239 27.9178 19.1252 2.3953 2.3953
axon 5 axon 0 21.9279 27.9378 19.6723 2.3885 2.3885
axon 5 axon 0 21.9319 27.9579 20.2194 2.3817 2.3817
axon 5 axon 0 21.9358 27.9778 20.7624 2.38394 2.38394
axon 5 axon 0 21.9398 27.9977 21.3053 2.38618 2.38618
axon 5 axon 0 21.9438 28.0176 21.8483 2.38841 2.38841
axon 5 axon 0 21.9477 28.0375 22.3912 2.39065 2.39065
axon 5 axon 0 21.9517 28.0575 22.9342 2.38956 2.38956
axon 5 axon 0 21.9556 28.0774 23.4771 2.38847 2.38847
axon 5 axon 0 21.9596 28.0973 24.0201 2.38739 2.38739
axon 5 axon 0 21.9636 28.1172 24.563 2.3863 2.3863
axon 5 axon 0 21.9675 28.1371 25.105 2.38583 2.38583
axon 5 axon 0 21.9715 28.1569 25.6469 2.38535 2.38535
axon 5 axon 0 21.9754 28.1768 26.1889 2.38488 2.38488
axon 5 axon 0 21.9794 28.1967 26.7309 2.38441 2.38441
axon 5 axon 0 21.9834 28.2169 27.2814 2.39429 2.39429
axon 5 axon 0 21.9874 28.2371 27.8319 2.40416 2.40416
axon 5 axon 0 21.9914 28.2573 28.3824 2.41403 2.41403
axon 5 axon 0 21.9954 28.2775 28.9329 2.42391 2.42391
axon 5 axon 0 21.9995 28.2978 29.4869 2.42774 2.42774
axon 5 axon 0 22.0035 28.3181 30.0409 2.43158 2.43158
axon 5 axon 0 22.0076 28.3384 30.5948 2.43541 2.43541
axon 5 axon 0 22.0116 28.3587 31.1488 2.43925 2.43925
axon 5 axon 0 21.9812 28.3982 31.701 2.42788 2.42788
axon 5 axon 0 21.9508 28.4377 32.2531 2.41651 2.41651
axon 5 axon 0 21.9203 28.4773 32.8052 2.40515 2.40515
axon 5 axon 0 21.8899 28.5168 33.3573 2.39378 2.39378
axon 5 axon 0 21.8601 28.5555 33.8992 2.38982 2.38982
axon 5 axon 0 21.8302 28.5943 34.441 2.38587 2.38587
axon 5 axon 0 21.8004 28.6331 34.9828 2.38191 2.38191
axon 5 axon 0 21.7705 28.6719 35.5247 2.37795 2.37795
axon 5 axon 0 21.7409 28.7104 36.0629 2.36293 2.36293
axon 5 axon 0 21.7112 28.7489 36.6012 2.34791 2.34791
axon 5 axon 0 21.6815 28.7874 37.1394 2.33288 2.33288
axon 5 axon 0 21.6519 28.8259 37.6777 2.31786 2.31786
axon 5 axon 0 21.6229 28.8636 38.2043 2.32003 2.32003
axon 5 axon 0 21.5939 28.9013 38.7309 2.32221 2.32221
axon 5 axon 0 21.5649 28.939 39.2575 2.32438 2.32438
axon 5 axon 0 21.5358 28.9767 39.7842 2.32656 2.32656
axon 5 axon 0 21.5067 29.0145 40.3133 2.11758 2.11758
axon 5 axon 0 21.4775 29.0524 40.8424 2.12011 2.12011
axon 5 axon 0 21.4484 29.0903 41.3716 2.12263 2.12263
axon 5 axon 0 21.4192 29.1281 41.9007 2.12516 2.12516
axon 5 axon 0 21.3901 29.166 42.4298 2.11013 2.11013
axon 5 axon 0 21.3609 29.2039 42.959 2.0951 2.0951
axon 5 axon 0 21.3318 29.2417 43.4881 2.08007 2.08007
axon 5 axon 0 21.3026 29.2796 44.0173 2.06504 2.06504
axon 5 axon 0 21.2739 29.3169 44.5382 2.07186 2.07186
axon 5 axon 0 21.2452 29.3542 45.0592 2.07868 2.07868
axon 5 axon 0 21.2165 29.3915 45.5801 2.0855 2.0855
axon 5 axon 0 21.1878 29.4287 46.1011 2.09232 2.09232
axon 5 axon 0 21.2144 29.3678 46.6199 2.08721 2.08721
axon 5 axon 0 21.241 29.3068 47.1388 2.2903 2.2903
axon 5 axon 0 21.2675 29.2459 47.6576 2.28468 2.28468
axon 5 axon 0 21.2941 29.1849 48.1764 2.27905 2.27905
axon 6 axon 0 12.3436 8.76073 0 2.28127 2.28127
axon 6 axon 0 12.3319 8.71217 0.516059 2.27755 2.27755
axon 6 axon 0 12.3202 8.66362 1.03212 2.27383 2.27383
axon 6 axon 0 12.3084 8.61507 1.54818 2.27012 2.27012
axon 6 axon 0 12.2967 8.56652 2.06424 2.2664 2.2664
axon 6 axon 0 12.2848 8.51709 2.58971 2.28052 2.28052
axon 6 axon 0 12.2729 8.46765 3.11518 2.29465 2.29465
axon 6 axon 0 12.261 8.41821 3.64066 2.30877 2.30877
axon 6 axon 0 12.2491 8.36878 4.16613 2.32289 2.32289
axon 6 axon 0 12.2369 8.31819 4.70388 2.33646 2.33646
axon 6 axon 0 12.2247 8.26759 5.24163 2.35002 2.35002
axon 6 axon 0 12.2125 8.217 5.77938 2.36359 2.36359
axon 6 axon 0 12.2003 8.16641 6.31713 2.37716 2.37716
axon 6 axon 0 12.1881 8.11582 6.85488 2.36277 2.36277
axon 6 axon 0 12.1759 8.06523 7.39264 2.34839 2.34839
axon 6 axon 0 12.1637 8.01464 7.93039 2.33401 2.33401
axon 6 axon 0 12.1515 7.96405 8.46814 2.31962 2.31962
axon 6 axon 0 12.1396 7.91468 8.99287 2.31787 2.31787
axon 6 axon 0 12.1276 7.86531 9.51761 2.31612 2.31612
axon 6 axon 0 12.1157 7.81595 10.0423 2.31437 2.31437
axon 6 axon 0 12.1038 7.76658 10.5671 2.31262 2.31262
axon 6 axon 0 12.092 7.71736 11.0902 2.2844 2.2844
axon 6 axon 0 12.0801 7.66814 11.6134 2.25617 2.25617
axon 6 axon 0 12.0682 7.61893 12.1365 2.22795 2.22795
axon 6 axon 0 12.0564 7.56971 12.6597 2.19972 2.19972
axon 6 axon 0 12.045 7.52262 13.1602 2.20289 2.20289
axon 6 axon 0 12.0337 7.47554 13.6606 2.00551 2.00551
axon 6 axon 0 12.0223 7.42845 14.1611 2.00839 2.00839
axon 6 axon 0 12.0109 7.38137 14.6616 2.01127 2.01127
axon 6 axon 0 12.0157 7.40098 15.164 1.98426 1.98426
axon 6 axon 0 12.0204 7.42059 15.6664 1.95724 1.95724
axon 6 axon 0 12.0251 7.4402 16.1688 2.12325 2.12325
axon 6 axon 0 12.0299 7.45981 16.6713 2.09353 2.09353
axon 6 axon 0 12.0343 7.47837 17.1467 2.08583 2.08583
axon 6 axon 0 12.0388 7.49692 17.6221 2.07812 2.07812
axon 6 axon 0 12.0433 7.51548 18.0975 2.07041 2.07041
axon 6 axon 0 12.0478 7.53404 18.5729 2.06271 2.06271
axon 6 axon 0 12.0523 7.55276 19.0526 2.07506 2.07506
axon 6 axon 0 12.0568 7.57148 19.5322 2.08741 2.08741
axon 6 axon 0 12.0613 7.5902 20.0119 2.09975 2.09975
axon 6 axon 0 12.0658 7.60892 20.4915 2.1121 2.1121
axon 6 axon 0 12.0704 7.62779 20.9749 2.11627 2.11627
axon 6 axon 0 12.0749 7.64666 21.4583 2.12044 2.12044
axon 6 axon 0 12.0795 7.66553 21.9418 2.12461 2.12461
axon 6 axon 0 12.084 7.6844 22.4252 2.12878 2.12878
axon 6 axon 0 12.0886 7.70327 22.9086 2.12397 2.12397
axon 6 axon 0 12.0931 7.72214 23.392 2.11917 2.11917
axon 6 axon 0 12.0977 7.74101 23.8755 2.11436 2.11436
axon 6 axon 0 12.1022 7.75988 24.3589 2.10956 2.10956
axon 6 axon 0 12.1069 7.77926 24.8554 2.1288 2.1288
axon 6 axon 0 12.1116 7.79864 25.352 2.14805 2.14805
axon 6 axon 0 12.1162 7.81802 25.8485 2.1673 2.1673
axon 6 axon 0 12.1209 7.83741 26.345 2.18654 2.18654
axon 6 axon 0 12.1256 7.85679 26.8416 2.17744 2.17744
axon 6 axon 0 12.1303 7.87617 27.3381 2.16834 2.16834
axon 6 axon 0 12.1349 7.89555 27.8347 2.15924 2.15924
axon 6 axon 0 12.1396 7.91493 28.3312 2.15014 2.15014
axon 6 axon 0 12.0933 7.85265 28.8137 2.14755 2.14755
axon 6 axon 0 12.0469 7.79036 29.2961 2.14495 2.14495
axon 6 axon 0 12.0005 7.72808 29.7786 2.14236 2.14236
axon 6 axon 0 11.9542 7.66579 30.2611 2.13977 2.13977
axon 6 axon 0 11.9081 7.60381 30.7412 2.13735 2.13735
axon 6 axon 0 11.8619 7.54182 31.2213 2.13494 2.13494
axon 6 axon 0 11.8158 7.47984 31.7015 2.13253 2.13253
axon 6 axon 0 11.7697 7.41785 32.1816 2.13011 2.13011
axon 6 axon 0 11.7237 7.35615 32.6596 2.12871 2.12871
axon 6 axon 0 11.6778 7.29444 33.1375 2.12732 2.12732
axon 6 axon 0 11.6319 7.23274 33.6155 2.12592 2.12592
axon 6 axon 0 11.586 7.17103 34.0935 2.12452 2.12452
axon 6 axon 0 11.5402 7.10947 34.5703 2.1247 2.1247
axon 6 axon 0 11.4943 7.0479 35.0472 2.12487 2.12487
axon 6 axon 0 11.4485 6.98634 35.5241 2.12505 2.12505
axon 6 axon 0 11.4027 6.92478 36.0009 1.93202 1.93202
axon 6 axon 0 11.3556 6.86145 36.4915 1.94586 1.94586
axon 6 axon 0 11.3084 6.79812 36.982 1.95971 1.95971
axon 6 axon 0 11.2613 6.73479 37.4726 1.97356 1.97356
axon 6 axon 0 11.2142 6.67147 37.9631 1.9874 1.9874
axon 6 axon 0 11.167 6.60812 38.4538 1.98755 1.98755
axon 6 axon 0 11.1199 6.54477 38.9445 1.9877 1.9877
axon 6 axon 0 11.0727 6.48142 39.4351 1.98784 1.98784
axon 6 axon 0 11.0256 6.41808 39.9258 2.18679 2.18679
axon 6 axon 0 10.9784 6.35461 40.4174 2.1878 2.1878
axon 6 axon 0 10.9311 6.29115 40.909 2.1888 2.1888
axon 6 axon 0 10.8839 6.22769 41.4006 2.1898 2.1898
axon 6 axon 0 10.8367 6.16422 41.8922 2.19081 2.19081
axon 6 axon 0 10.8864 6.21832 42.3968 2.20401 2.20401
axon 6 axon 0 10.9361 6.27241 42.9014 2.21722 2.21722
axon 6 axon 0 10.9858 6.32651 43.406 2.23042 2.23042
axon 6 axon 0 11.0355 6.3806 43.9106 2.24363 2.24363
axon 6 axon 0 11.0863 6.43594 44.4268 2.25656 2.25656
axon 6 axon 0 11.1372 6.49129 44.943 2.26949 2.26949
axon 6 axon 0 11.188 6.54663 45.4592 2.28242 2.28242
axon 6 axon 0 11.2389 6.60197 45.9755 2.29534 2.29534
axon 6 axon 0 11.2897 6.65731 46.4917 2.28409 2.28409
axon 6 axon 0 11.3406 6.71265 47.0079 2.27284 2.27284
axon 6 axon 0 11.3914 6.76799 47.5241 2.26159 2.26159
axon 6 axon 0 11.4423 6.82334 48.0404 2.25034 2.25034
axon 7 axon 0 42.6507 23.1407 0 2.26112 2.26112
axon 7 axon 0 42.6507 23.1407 0.51389 2.25951 2.25951
axon 7 axon 0 42.6507 23.1407 1.02778 2.2579 2.2579
axon 7 axon 0 42.6507 23.1407 1.54167 2.25628 2.25628
axon 7 axon 0 42.6507 23.1407 2.05556 2.25467 2.25467
axon 7 axon 0 42.6507 23.1407 2.56799 2.2392 2.2392
axon 7 axon 0 42.6507 23.1407 3.08041 2.22374 2.22374
axon 7 axon 0 42.6507 23.1407 3.59284 2.20827 2.20827
axon 7 axon 0 42.6507 23.1407 4.10526 1.99346 1.99346
axon 7 axon 0 42.6507 23.1407 4.60363 1.97754 1.97754
axon 7 axon 0 42.6507 23.1407 5.10199 1.96162 1.96162
axon 7 axon 0 42.6507 23.1407 5.60036 1.9457 1.9457
axon 7 axon 0 42.6507 23.1407 6.09872 1.92978 1.92978
axon 7 axon 0 42.6507 23.1407 6.603 1.95162 1.95162
axon 7 axon 0 42.6507 23.1407 7.10728 1.97345 1.97345
axon 7 axon 0 42.6507 23.1407 7.61156 1.99528 1.99528
axon 7 axon 0 42.6507 23.1407 8.11584 2.01712 2.01712
axon 7 axon 0 42.6507 23.1407 8.63223 2.02923 2.02923
axon 7 axon 0 42.6507 23.1407 9.14863 2.04135 2.04135
axon 7 axon 0 42.6507 23.1407 9.66502 2.05347 2.05347
axon 7 axon 0 42.6507 23.1407 10.1814 2.06559 2.06559
axon 7 axon 0 42.6507 23.1407 10.7045 2.07224 2.07224
axon 7 axon 0 42.6507 23.1407 11.2275 2.07889 2.07889
axon 7 axon 0 42.6507 23.1407 11.7506 2.08554 2.08554
axon 7 axon 0 42.6507 23.1407 12.2736 2.09219 2.09219
axon 7 axon 0 42.6507 23.1407 12.8009 2.09646 2.09646
axon 7 axon 0 42.6507 23.1407 13.3283 2.10074 2.10074
axon 7 axon 0 42.6507 23.1407 13.8556 2.10502 2.10502
axon 7 axon 0 42.6507 23.1407 14.3829 2.1093 2.1093
axon 7 axon 0 42.6548 23.1576 14.9256 2.12497 2.12497
axon 7 axon 0 42.659 23.1744 15.4683 2.14065 2.14065
axon 7 axon 0 42.6631 23.1913 16.0111 2.15632 2.15632
axon 7 axon 0 42.6672 23.2081 16.5538 2.17199 2.17199
axon 7 axon 0 42.6713 23.225 17.0979 2.17337 2.17337
axon 7 axon 0 42.6754 23.2419 17.642 2.17474 2.17474
axon 7 axon 0 42.6795 23.2588 18.1861 2.17612 2.17612
axon 7 axon 0 42.6836 23.2757 18.7302 2.1775 2.1775
axon 7 axon 0 42.6878 23.293 19.2877 2.19098 2.19098
axon 7 axon 0 42.692 23.3103 19.8453 2.20447 2.20447
axon 7 axon 0 42.6963 23.3276 20.4029 2.21795 2.21795
axon 7 axon 0 42.7005 23.3449 20.9605 2.23144 2.23144
axon 7 axon 0 42.7048 23.3625 21.5266 2.23997 2.23997
axon 7 axon 0 42.709 23.3801 22.0927 2.24851 2.24851
axon 7 axon 0 42.7133 23.3977 22.6588 2.25705 2.25705
axon 7 axon 0 42.7176 23.4152 23.2249 2.26559 2.26559
axon 7 axon 0 42.7219 23.4329 23.7937 2.49508 2.49508
axon 7 axon 0 42.7262 23.4506 24.3625 2.49802 2.49802
axon 7 axon 0 42.7305 23.4682 24.9312 2.50096 2.50096
axon 7 axon 0 42.7348 23.4859 25.5 2.5039 2.5039
axon 7 axon 0 42.7391 23.5035 26.0688 2.49426 2.49426
axon 7 axon 0 42.7434 23.5212 26.6376 2.48462 2.48462
axon 7 axon 0 42.7477 23.5389 27.2063 2.47498 2.47498
axon 7 axon 0 42.752 23.5565 27.7751 2.46534 2.46534
axon 7 axon 0 42.7562 23.5739 28.3351 2.46515 2.46515
axon 7 axon 0 42.7605 23.5913 28.8952 2.46496 2.46496
axon 7 axon 0 42.7647 23.6087 29.4552 2.46477 2.46477
axon 7 axon 0 42.7689 23.6261 30.0152 2.24052 2.24052
axon 7 axon 0 42.7597 23.6224 30.5752 2.44125 2.44125
axon 7 axon 0 42.7504 23.6188 31.1353 2.41793 2.41793
axon 7 axon 0 42.7411 23.6151 31.6953 2.3946 2.3946
axon 7 axon 0 42.7318 23.6115 32.2554 2.37128 2.37128
axon 7 axon 0 42.7229 23.608 32.7942 2.37091 2.37091
axon 7 axon 0 42.714 23.6045 33.3331 2.37054 2.37054
axon 7 axon 0 42.7051 23.601 33.8719 2.37017 2.37017
axon 7 axon 0 42.6962 23.5975 34.4107 2.3698 2.3698
axon 7 axon 0 42.6872 23.594 34.9492 2.36013 2.36013
axon 7 axon 0 42.6783 23.5905 35.4877 2.35046 2.35046
axon 7 axon 0 42.6694 23.587 36.0263 2.34079 2.34079
axon 7 axon 0 42.6605 23.5835 36.5648 2.33112 2.33112
axon 7 axon 0 42.6517 23.58 37.0945 2.31081 2.31081
axon 7 axon 0 42.643 23.5766 37.6242 2.2905 2.2905
axon 7 axon 0 42.6342 23.5731 38.1539 2.27018 2.27018
axon 7 axon 0 42.6254 23.5697 38.6836 2.24987 2.24987
axon 7 axon 0 42.617 23.5664 39.1949 2.24645 2.24645
axon 7 axon 0 42.6085 23.563 39.7061 2.24302 2.24302
axon 7 axon 0 42.6 23.5597 40.2174 2.2396 2.2396
axon 7 axon 0 42.5916 23.5564 40.7286 2.23618 2.23618
axon 7 axon 0 42.5831 23.553 41.2425 2.24246 2.24246
axon 7 axon 0 42.5745 23.5497 41.7563 2.24874 2.24874
axon 7 axon 0 42.566 23.5464 42.2702 2.25503 2.25503
axon 7 axon 0 42.5575 23.543 42.7841 2.26131 2.26131
axon 7 axon 0 42.549 23.5397 43.2994 2.2629 2.2629
axon 7 axon 0 42.5405 23.5363 43.8147 2.26449 2.26449
axon 7 axon 0 42.5319 23.533 44.33 2.26609 2.26609
axon 7 axon 0 42.5234 23.5296 44.8453 2.26768 2.26768
axon 7 axon 0 42.5277 23.5164 45.3604 2.25274 2.25274
axon 7 axon 0 42.5321 23.5032 45.8756 2.23781 2.23781
axon 7 axon 0 42.5364 23.4899 46.3908 2.22288 2.22288
axon 7 axon 0 42.5407 23.4767 46.906 2.20794 2.20794
axon 7 axon 0 42.5449 23.4639 47.4076 2.20588 2.20588
axon 7 axon 0 42.5492 23.451 47.9093 2.20382 2.20382
axon 7 axon 0 42.5534 23.4381 48.4109 2.20175 2.20175
axon 7 axon 0 42.5576 23.4252 48.9125 2.19969 2.19969
axon 8 axon 0 45.5202 32.9823 0 1.84404 1.84404
axon 8 axon 0 45.5028 32.916 0.461441 1.84954 1.84954
axon 8 axon 0 45.4854 32.8496 0.922883 1.85505 1.85505
axon 8 axon 0 45.468 32.7833 1.38432 1.86055 1.86055
axon 8 axon 0 45.4506 32.7169 1.84577 1.86605 1.86605
axon 8 axon 0 45.4332 32.6506 2.3073 1.86615 1.86615
axon 8 axon 0 45.4158 32.5842 2.76884 1.86625 1.86625
axon 8 axon 0 45.3984 32.5178 3.23038 1.86634 1.86634
axon 8 axon 0 45.381 32.4515 3.69192 1.86644 1.86644
axon 8 axon 0 45.3634 32.3844 4.15835 1.87139 1.87139
axon 8 axon 0 45.3458 32.3173 4.62478 1.87633 1.87633
axon 8 axon 0 45.3282 32.2502 5.09121 1.88128 1.88128
axon 8 axon 0 45.3106 32.1832 5.55764 1.88622 1.88622
axon 8 axon 0 45.293 32.1161 6.02406 1.87862 1.87862
axon 8 axon 0 45.2754 32.049 6.49049 1.87102 1.87102
axon 8 axon 0 45.2578 31.982 6.95692 1.86342 1.86342
axon 8 axon 0 45.2402 31.9149 7.42335 1.85583 1.85583
axon 8 axon 0 45.2227 31.8482 7.88745 1.86107 1.86107
axon 8 axon 0 45.2052 31.7814 8.35155 1.86631 1.86631
axon 8 axon 0 45.1877 31.7147 8.81564 1.87155 1.87155
axon 8 axon 0 45.1702 31.6479 9.27974 1.87679 1.87679
axon 8 axon 0 45.1527 31.5812 9.74384 1.87391 1.87391
axon 8 axon 0 45.1352 31.5145 10.2079 1.87102 1.87102
axon 8 axon 0 45.1176 31.4477 10.672 1.86813 1.86813
axon 8 axon 0 45.1001 31.381 11.1361 1.86525 1.86525
axon 8 axon 0 45.0824 31.3132 11.6075 1.87548 1.87548
axon 8 axon 0 45.0646 31.2454 12.0789 1.88572 1.88572
axon 8 axon 0 45.0468 31.1777 12.5502 1.89595 1.89595
axon 8 axon 0 45.029 31.1099 13.0216 1.90619 1.90619
axon 8 axon 0 45.0438 31.172 13.4943 1.9066 1.9066
axon 8 axon 0 45.0586 31.2341 13.9669 1.90701 1.90701
axon 8 axon 0 45.0734 31.2963 14.4396 1.90742 1.90742
axon 8 axon 0 45.0881 31.3584 14.9123 2.09862 2.09862
axon 8 axon 0 45.1029 31.4205 15.3849 2.09226 2.09226
axon 8 axon 0 45.1177 31.4826 15.8576 2.08589 2.08589
axon 8 axon 0 45.1325 31.5447 16.3303 2.07953 2.07953
axon 8 axon 0 45.1473 31.6069 16.8029 2.07317 2.07317
axon 8 axon 0 45.1619 31.6682 17.2698 2.05524 2.05524
axon 8 axon 0 45.1765 31.7296 17.7368 2.03732 2.03732
axon 8 axon 0 45.1911 31.791 18.2037 2.01939 2.01939
axon 8 axon 0 45.2057 31.8523 18.6706 2.00147 2.00147
axon 8 axon 0 45.2202 31.9135 19.1363 2.018 2.018
axon 8 axon 0 45.2348 31.9747 19.602 2.03453 2.03453
axon 8 axon 0 45.2493 32.036 20.0677 2.05106 2.05106
axon 8 axon 0 45.2639 32.0972 20.5333 2.06759 2.06759
axon 8 axon 0 45.2787 32.1593 21.0065 2.07587 2.07587
axon 8 axon 0 45.2935 32.2215 21.4796 1.89468 1.89468
axon 8 axon 0 45.3083 32.2837 21.9528 1.90221 1.90221
axon 8 axon 0 45.3231 32.3459 22.4259 1.90974 1.90974
axon 8 axon 0 45.3383 32.4098 22.9118 1.92267 1.92267
axon 8 axon 0 45.3535 32.4736 23.3978 1.93559 1.93559
axon 8 axon 0 45.3687 32.5375 23.8837 1.94851 1.94851
axon 8 axon 0 45.3839 32.6014 24.3697 1.96144 1.96144
axon 8 axon 0 45.3994 32.6667 24.8666 1.97254 1.97254
axon 8 axon 0 45.4149 32.732 25.3636 1.98364 1.98364
axon 8 axon 0 45.4305 32.7973 25.8605 1.99475 1.99475
axon 8 axon 0 45.446 32.8626 26.3575 2.00585 2.00585
axon 8 axon 0 45.4476 32.8652 26.8599 2.00683 2.00683
axon 8 axon 0 45.4492 32.8677 27.3623 2.0078 2.0078
axon 8 axon 0 45.4507 32.8703 27.8648 2.20966 2.20966
axon 8 axon 0 45.4523 32.8728 28.3672 2.21074 2.21074
axon 8 axon 0 45.4539 32.8753 28.8696 2.19891 2.19891
axon 8 axon 0 45.4555 32.8779 29.3721 2.18707 2.18707
axon 8 axon 0 45.4571 32.8804 29.8745 2.17524 2.17524
axon 8 axon 0 45.4586 32.883 30.3769 2.16341 2.16341
axon 8 axon 0 45.4602 32.8855 30.8686 2.1585 2.1585
axon 8 axon 0 45.4617 32.888 31.3603 2.15359 2.15359
axon 8 axon 0 45.4633 32.8904 31.8519 2.14869 2.14869
axon 8 axon 0 45.4648 32.8929 32.3436 1.94889 1.94889
axon 8 axon 0 45.4663 32.8954 32.8308 1.94235 1.94235
axon 8 axon 0 45.4679 32.8979 33.318 1.9358 1.9358
axon 8 axon 0 45.4694 32.9003 33.8053 1.92926 1.92926
axon 8 axon 0 45.4709 32.9028 34.2925 2.11499 2.11499
axon 8 axon 0 45.4724 32.9052 34.7734 2.11528 2.11528
axon 8 axon 0 45.4739 32.9077 35.2543 2.11556 2.11556
axon 8 axon 0 45.4754 32.9101 35.7353 2.11585 2.11585
axon 8 axon 0 45.477 32.9125 36.2162 2.11613 2.11613
axon 8 axon 0 45.4785 32.915 36.6971 2.10006 2.10006
axon 8 axon 0 45.48 32.9174 37.1781 2.084 2.084
axon 8 axon 0 45.4815 32.9198 37.659 2.06793 2.06793
axon 8 axon 0 45.483 32.9223 38.1399 2.05186 2.05186
axon 8 axon 0 45.4845 32.9247 38.6139 2.06032 2.06032
axon 8 axon 0 45.486 32.9271 39.088 2.06879 2.06879
axon 8 axon 0 45.4875 32.9295 39.562 2.07726 2.07726
axon 8 axon 0 45.4889 32.9319 40.036 2.08573 2.08573
axon 8 axon 0 45.4713 32.9166 40.5095 2.07605 2.07605
axon 8 axon 0 45.4537 32.9013 40.9829 2.06636 2.06636
axon 8 axon 0 45.4361 32.886 41.4564 2.05668 2.05668
axon 8 axon 0 45.4185 32.8707 41.9298 2.047 2.047
axon 8 axon 0 45.4012 32.8557 42.3945 2.04561 2.04561
axon 8 axon 0 45.3839 32.8407 42.8592 2.04421 2.04421
axon 8 axon 0 45.3666 32.8257 43.3238 2.04281 2.04281
axon 8 axon 0 45.3493 32.8107 43.7885 2.04142 2.04142
axon 8 axon 0 45.3314 32.7951 44.2711 2.06264 2.06264
axon 8 axon 0 45.3134 32.7795 44.7538 2.08386 2.08386
axon 8 axon 0 45.2954 32.7639 45.2365 2.10508 2.10508
axon 8 axon 0 45.2775 32.7483 45.7191 2.1263 2.1263
axon 8 axon 0 45.2595 32.7327 46.2018 2.1019 2.1019
axon 8 axon 0 45.2416 32.7171 46.6845 2.0775 2.0775
axon 8 axon 0 45.2236 32.7015 47.1671 2.0531 2.0531
axon 8 axon 0 45.2056 32.686 47.6498 2.0287 2.0287
axon 8 axon 0 45.1884 32.671 48.1136 2.0323 2.0323
axon 8 axon 0 45.1711 32.656 48.5774 2.0359 2.0359
axon 8 axon 0 45.1539 32.641 49.0411 1.85409 1.85409
axon 8 axon 0 45.1366 32.626 49.5049 1.85737 1.85737
axon 9 axon 0 17.3308 13.4845 0 1.98339 1.98339
axon 9 axon 0 17.3646 13.4797 0.450453 1.98445 1.98445
axon 9 axon 0 17.3983 13.4748 0.900907 1.98552 1.98552
axon 9 axon 0 17.432 13.47 1.35136 1.98659 1.98659
axon 9 axon 0 17.4658 13.4652 1.80181 1.98766 1.98766
axon 9 axon 0 17.4995 13.4604 2.25227 1.97529 1.97529
axon 9 axon 0 17.5332 13.4555 2.70272 1.96292 1.96292
axon 9 axon 0 17.567 13.4507 3.15317 1.95056 1.95056
axon 9 axon 0 17.6007 13.4459 3.60363 1.93819 1.93819
axon 9 axon 0 17.6347 13.441 4.05783 1.9547 1.9547
axon 9 axon 0 17.6687 13.4361 4.51204 1.97121 1.97121
axon 9 axon 0 17.7027 13.4313 4.96625 1.98772 1.98772
axon 9 axon 0 17.7368 13.4264 5.42046 2.00422 2.00422
